hashtag,music_track,views,likes,comments,shares,engagement_rate,upload_time,cluster
#fyp,Microscope hum,155829,4280,421,263,0.03353,2025-06-04 18:00:00,1
#fyp,Circuit synth,78824,1867,272,214,0.03353,2025-08-22 23:00:00,1
#fyp,Bark hop,51299,1307,151,119,0.033529,2025-03-28 18:00:00,1
#kuliner,Runway loop,407601,10196,996,978,0.033523,2025-02-28 22:00:00,1
#makeup,Golden,55069,1391,159,146,0.033522,2025-05-02 19:00:00,1
#viral,Adrenaline synth,47104,1197,118,145,0.033522,2025-05-16 17:00:00,1
#outfit,Backpack beat,44987,1119,136,150,0.033521,2025-07-20 20:00:00,1
#viral,Kitchen groove,51528,1354,193,94,0.033516,2025-06-07 14:00:00,1
#kuliner,Ticker tick,47978,1140,186,110,0.033515,2025-01-17 00:00:00,1
#fyp,Chill guitar,320282,8614,717,668,0.033514,2025-02-04 23:00:00,1
#esports,Runway loop,106109,2752,300,327,0.033513,2025-06-08 13:00:00,1
#fashion,Aesthetic synth,201393,5575,489,347,0.033507,2025-06-08 19:00:00,1
#cattok,Ngga Dulu,29817,736,78,80,0.033504,2025-06-18 14:00:00,1
#viral,Backpack beat,24447,588,51,65,0.033501,2025-07-01 23:00:00,1
#makeup,Drumline,161607,4049,341,299,0.033501,2025-04-06 19:00:00,1
#tech,Circuit synth,4956,117,18,9,0.033495,2025-05-03 21:00:00,1
#gaming,Cosmic pad,19735,524,60,44,0.033494,2025-05-21 17:00:00,1
#umkm,Microscope hum,43204,1086,114,74,0.033492,2025-08-21 17:00:00,1
#fyp,Lab beeps,21114,538,57,61,0.033485,2025-08-18 23:00:00,1
#fyp,Lab beeps,171511,4390,613,452,0.033479,2025-03-28 18:00:00,1
#fyp,Backpack beat,33963,807,81,80,0.033478,2025-06-06 17:00:00,1
#makeup,Gallery pad,49495,1228,123,148,0.033478,2025-01-01 21:00:00,1
#fashion,Gallery pad,21478,559,57,67,0.033476,2025-07-05 10:00:00,1
#tiktokshop,duriat,19000,474,89,73,0.033473684210526315,2025-08-25 12:00:00,1
#wanderlust,Kitchen groove,97580,2444,358,301,0.03347,2025-02-22 21:00:00,1
#kuliner,Neutral piano,282901,7631,654,676,0.033468,2025-02-21 19:00:00,1
#kuliner,Toolbox clack,552395,14580,1450,1531,0.033463,2025-06-30 03:00:00,1
#pets,Pop groove,17005,447,37,36,0.033461,2025-05-18 11:00:00,1
#kuliner,Clean corporate bed,256236,6709,921,516,0.033461,2025-04-19 19:00:00,1
#foodie,Aesthetic synth,19217,514,52,45,0.03346,2025-03-14 22:00:00,1
#fyp,Clean corporate bed,61747,1669,150,144,0.033459,2025-07-21 06:00:00,1
#outfit,Gallery pad,87007,2093,245,204,0.033457,2025-02-14 22:00:00,1
#gaming,Kitchen groove,493539,12411,963,1104,0.033456,2025-08-27 15:00:00,1
#fyp,Bark hop,23886,609,81,42,0.033451,2025-03-09 22:00:00,1
#outfit,Street vibe,36112,858,63,99,0.033451,2025-02-06 08:00:00,1
#beauty,Blue,65259,1660,204,210,0.033451,2025-08-08 15:00:00,1
#fashion,Adrenaline synth,11779,296,21,29,0.033449,2025-06-21 18:00:00,1
#esports,Pica Pica,155716,4222,420,306,0.033446,2025-06-23 21:00:00,1
#esports,Kitchen groove,25804,700,44,76,0.033444,2025-07-10 15:00:00,1
#fyp,Ngga Dulu,70121,1836,154,144,0.033442,2025-06-06 15:00:00,1
#ootd,Clap beat,212561,5665,644,444,0.03344,2025-03-02 11:00:00,1
#fyp,Paint stroke ASMR,9480,259,16,20,0.033439,2025-04-08 18:00:00,1
#kuliner,Bark hop,236737,6358,412,510,0.03343,2025-07-12 17:00:00,1
#fashion,Cardio loop,33893,877,107,93,0.033429,2025-08-29 18:00:00,1
#viral,Gallery pad,163249,4264,430,429,0.033427,2025-04-04 19:00:00,1
#outfit,Drumline,104675,2757,270,297,0.033427,2025-07-27 11:00:00,1
#kuliner,Dora Dora,20882,551,36,42,0.033426,2025-01-18 13:00:00,1
#streetfood,Goofy bass,417904,11568,961,741,0.033424,2025-01-03 18:00:00,1
#workout,Ngga Dulu,30069,794,62,73,0.033423,2025-05-03 15:00:00,1
#foodie,Kitchen groove,24356,636,73,65,0.033421,2025-07-25 21:00:00,1
#umkm,Stadium chant,18373,476,63,45,0.033419,2025-04-25 23:00:00,1
#fashion,Clean corporate bed,182140,4694,624,464,0.033414,2025-06-01 20:00:00,1
#workout,Chill guitar,75177,1963,206,218,0.033414,2025-08-27 23:00:00,1
#fyp,Clap beat,86282,2239,205,269,0.033414,2025-07-20 22:00:00,1
#foodie,Cosmic pad,176138,4176,352,386,0.033411,2025-05-17 19:00:00,1
#viral,Ngga Dulu,113765,3027,275,309,0.033411,2025-05-23 03:00:00,1
#fashion,Quirky jingle,9878,258,30,26,0.033408,2025-05-01 17:00:00,1
#streamer,Kitchen groove,48769,1254,107,146,0.033402,2025-01-19 21:00:00,1
#motivation,Clap beat,58174,1626,108,110,0.0334,2025-01-01 22:00:00,1
#kuliner,Neutral piano,83577,1996,325,183,0.033394,2025-02-23 12:00:00,1
#esports,Backpack beat,404605,10381,1254,1201,0.033393,2025-05-29 18:00:00,1
#coding,Sizzle ASMR,18299,495,50,36,0.03339,2025-07-05 19:00:00,1
#learnontiktok,Pop groove,110932,2854,321,344,0.03339,2025-04-11 17:00:00,1
#tech,Pop groove,57936,1389,174,177,0.033382,2025-06-13 09:00:00,1
#kuliner,City stroll,54852,1428,191,121,0.033381,2025-04-19 15:00:00,1
#fyp,Ticker tick,49492,1299,88,132,0.033379,2025-05-25 16:00:00,1
#makeup,Sizzle ASMR,137240,3617,316,376,0.033379,2025-08-09 18:00:00,1
#kuliner,Soft focus,201940,5260,543,600,0.033376,2025-04-06 17:00:00,1
#streamer,Ticker tick,65295,1550,217,181,0.033372,2025-01-17 22:00:00,1
#viral,Runway loop,33294,830,123,90,0.033369,2025-02-16 11:00:00,1
#streamer,Arabic pop,160806,3885,485,342,0.033369,2025-05-23 15:00:00,1
#fyp,City stroll,71983,1738,156,127,0.033369,2025-02-16 11:00:00,1
#fyp,Adrenaline synth,18102,427,33,57,0.033366,2025-01-31 06:00:00,1
#viral,Neutral piano,11300,279,45,25,0.033363,2025-07-04 15:00:00,1
#wanderlust,Soft glam loop,63188,1517,196,110,0.033361,2025-01-29 10:00:00,1
#recipe,Backpack beat,152620,3952,558,327,0.033357,2025-04-12 22:00:00,1
#viral,Lab beeps,34296,876,110,101,0.033357,2025-06-12 01:00:00,1
#fyp,Ticker tick,42153,1097,126,113,0.033355,2025-03-09 10:00:00,1
#fyp,Woodshop groove,40655,1023,149,117,0.033354,2025-01-08 21:00:00,1
#viral,Cosmic pad,28663,760,52,93,0.033353,2025-05-16 20:00:00,1
#gameclip,Bark hop,376086,9207,1026,685,0.033346,2025-06-20 20:00:00,1
#pets,Sunset pad,118631,3237,261,260,0.033339,2025-04-04 15:00:00,1
#fyp,Kasih Tau Mama,292097,7117,715,739,0.033335,2025-04-11 18:00:00,1
#learnontiktok,Subtle groove,50250,1267,168,157,0.033333,2025-01-24 21:00:00,1
#ootd,Pop groove,15931,419,31,32,0.033331,2025-01-29 20:00:00,1
#makananviral,Calm piano,99884,2532,373,258,0.033329,2025-02-19 22:00:00,1
#fashion,Pop groove,88134,2323,225,243,0.033324,2025-05-11 17:00:00,1
#fyp,Chalkboard beat,503968,11851,1478,1119,0.033322,2025-02-01 17:00:00,1
#foodie,Soft focus,42137,1138,113,72,0.03332,2025-04-04 18:00:00,1
#viral,Pop groove,61293,1581,126,167,0.033315,2025-01-23 22:00:00,1
#esports,Chill guitar,35153,922,129,62,0.033312,2025-04-25 13:00:00,1
#makananviral,Gallery pad,45482,1201,147,92,0.03331,2025-08-29 07:00:00,1
#fyp,Waves & bells,78690,2054,262,174,0.033308,2025-07-20 17:00:00,1
#kuliner,Goofy bass,11799,301,22,39,0.033308,2025-05-17 20:00:00,1
#kuliner,Highway synth,25042,693,50,50,0.033304,2025-01-17 20:00:00,1
#viral,Blue,206631,5000,359,573,0.033301,2025-03-17 19:00:00,1
#fyp,Stadium chant,31772,829,107,69,0.0333,2025-06-06 23:00:00,1
#umkm,Woodshop groove,38622,923,103,68,0.033297,2025-02-14 17:00:00,1
#workout,Blue,30634,771,117,63,0.033296,2025-03-07 20:00:00,1
#streetfood,Calm piano,36862,906,79,109,0.033286,2025-03-02 18:00:00,1
#foodie,Stadium chant,17790,457,47,43,0.033277,2025-03-23 12:00:00,1
#fashion,Ambient pulse,32214,854,102,63,0.033277,2025-05-18 20:00:00,1
#kuliner,Golden,112877,2968,390,211,0.033275,2025-08-29 23:00:00,1
#fashion,Clean corporate bed,28250,708,96,89,0.033274,2025-05-25 18:00:00,1
#beauty,Calm piano,90833,2217,216,278,0.03327,2025-08-16 20:00:00,1
#pets,Tape measure click,161803,3952,325,473,0.033269,2025-06-19 18:00:00,1
#wanderlust,Kasih Tau Mama,11302,302,24,32,0.033268,2025-04-21 14:00:00,1
#umkm,Toolbox clack,7515,186,24,14,0.033267,2025-01-17 07:00:00,1
#fyp,Runway loop,35352,863,103,81,0.033265,2025-04-19 19:00:00,1
#cattok,Soft focus,578877,15100,1442,1750,0.033261,2025-07-06 17:00:00,1
#fyp,Paint stroke ASMR,58901,1559,147,135,0.033259,2025-01-10 17:00:00,1
#viral,Subtle groove,240053,6303,581,701,0.033259,2025-02-21 21:00:00,1
#beauty,Ambient glow,308687,7644,985,757,0.033254,2025-01-31 15:00:00,1
#pets,LoFi makeup beat,457658,11762,1476,1220,0.033252,2025-03-12 14:00:00,1
#makananviral,Drumline,60244,1563,233,107,0.033248,2025-06-05 19:00:00,1
#umkm,Engine rev,140867,3287,506,312,0.033244,2025-05-15 19:00:00,1
#fyp,Soft focus,102158,2391,386,183,0.033243,2025-05-18 22:00:00,1
#cattok,Ngga Dulu,176439,4585,544,443,0.033241,2025-02-08 16:00:00,1
#workout,Cosmic pad,242644,6592,403,605,0.033238,2025-03-15 21:00:00,1
#fyp,Ticker tick,39954,976,144,97,0.033238,2025-04-25 21:00:00,1
#fashion,Ambient glow,87853,2177,333,264,0.033237,2025-08-06 15:00:00,1
#motivation,Hype trap,46140,1085,176,96,0.033225,2025-03-31 23:00:00,1
#drinkingwater,Tor Monitor Ketua,393100,12300,246,514,0.033223098448232,2025-11-18 22:28:18,1
#kuliner,Circuit synth,85273,2359,162,144,0.033223,2025-03-14 17:00:00,1
#motivation,Chill guitar,87429,2256,302,180,0.033216,2025-08-27 00:00:00,1
#viral,Lab beeps,14753,363,30,38,0.033214,2025-05-11 09:00:00,1
#viral,Sunset pad,98398,2483,336,286,0.033212,2025-05-23 02:00:00,1
#viral,Lab beeps,40777,1041,131,81,0.033205,2025-07-29 04:00:00,1
#fyp,Microscope hum,91521,2438,256,161,0.033205,2025-06-12 23:00:00,1
#fashion,Arabic pop,81924,2107,217,156,0.033202,2025-08-29 16:00:00,1
#fashion,Boss fight theme,13192,360,21,35,0.033202,2025-06-25 23:00:00,1
#cattok,Subtle groove,10964,284,30,32,0.0332,2025-02-10 04:00:00,1
#fyp,Calm piano,150690,3563,280,308,0.033194,2025-07-14 03:00:00,1
#viral,Lab beeps,42206,1091,155,85,0.033194,2025-08-22 18:00:00,1
#umkm,Adrenaline synth,20336,520,65,57,0.033192,2025-01-17 11:00:00,1
#ootd,Ticker bed,218227,5530,710,524,0.03319,2025-08-31 20:00:00,1
#outfit,Turbo whoosh,27961,688,56,54,0.033189,2025-05-08 20:00:00,1
#umkm,Sizzle ASMR,122962,3084,275,358,0.033189,2025-03-21 18:00:00,1
#workout,Highway synth,75149,1971,156,175,0.033187,2025-04-11 09:00:00,1
#fashion,Stadium chant,15641,398,34,26,0.033182,2025-02-28 19:00:00,1
#fyp,Gallery pad,8378,223,24,14,0.033182,2025-04-04 20:00:00,1
#makeup,Tape measure click,6813,167,12,15,0.033172,2025-02-09 20:00:00,1
#fyp,Arabic pop,215397,5540,724,521,0.033171,2025-03-30 21:00:00,1
#fashion,Alamak,79412,2071,160,217,0.033169,2025-08-27 16:00:00,1
#fyp,8bit loop,25718,633,57,79,0.033167,2025-04-23 11:00:00,1
#fashion,Runway loop,65971,1712,157,133,0.033166,2025-01-16 21:00:00,1
#fyp,Engine rev,53278,1239,104,97,0.033166,2025-08-01 20:00:00,1
#umkm,Ambient pulse,103095,2675,301,272,0.033164,2025-05-12 13:00:00,1
#fyp,About You,21655,560,69,47,0.033156,2025-06-17 22:00:00,1
#makeup,Gallery pad,78690,2028,132,211,0.033155,2025-01-16 15:00:00,1
#viral,Pop groove,44280,1140,146,109,0.033153,2025-07-24 23:00:00,1
#learnontiktok,Neutral piano,99373,2520,250,196,0.033148,2025-04-23 11:00:00,1
#ootd,About You,404869,9695,1414,1273,0.033142,2025-05-04 21:00:00,1
#makeup,Clean corporate bed,168411,3945,330,551,0.033139,2025-05-24 23:00:00,1
#fashion,Toolbox clack,41318,1052,127,122,0.033133,2025-05-02 08:00:00,1
#kuliner,Quirky jingle,26415,630,94,50,0.033125,2025-02-11 16:00:00,1
#fyp,Turbo whoosh,88607,2058,198,219,0.033124,2025-01-31 14:00:00,1
#kuliner,Ticker bed,21435,561,73,41,0.033123,2025-07-10 21:00:00,1
#viral,Waves & bells,27354,713,99,49,0.033121,2025-02-24 17:00:00,1
#fyp,Microscope hum,20837,534,62,60,0.033114,2025-07-16 23:00:00,1
#fyp,Cardio loop,249881,6429,875,557,0.033112,2025-08-28 10:00:00,1
#viral,Paint stroke ASMR,22141,600,38,50,0.033106,2025-07-18 19:00:00,1
#fyp,Boss fight theme,52349,1304,195,148,0.033105,2025-07-25 18:00:00,1
#fyp,Indie brush,25165,599,45,69,0.033102,2025-07-04 17:00:00,1
#fyp,Turbo whoosh,12357,295,34,39,0.033099,2025-06-05 13:00:00,1
#umkm,Stadium chant,28128,699,99,87,0.033099,2025-03-14 17:00:00,1
#workout,LoFi makeup beat,18430,457,67,55,0.033098,2025-05-10 10:00:00,1
#fashion,Stadium chant,56421,1377,137,124,0.033091,2025-06-04 21:00:00,1
#fashion,Glitch hop,13238,310,37,41,0.033087,2025-03-24 19:00:00,1
#fashion,Woodshop groove,102699,2640,274,314,0.033087,2025-01-18 22:00:00,1
#makeup,Alamak,9583,232,21,24,0.033079,2025-06-28 10:00:00,1
#skincare,Trap beat,123793,3104,377,233,0.033079,2025-05-25 20:00:00,1
#fyp,LoFi makeup beat,66418,1713,146,165,0.033078,2025-04-26 20:00:00,1
#tech,Trap beat,98137,2292,367,261,0.033076,2025-08-08 07:00:00,1
#fyp,Indie brush,192748,5097,430,529,0.033069,2025-01-27 12:00:00,1
#ootd,Gallery pad,73305,2017,129,130,0.033067,2025-07-15 20:00:00,1
#pets,Goofy bass,163800,4156,354,507,0.033065,2025-05-02 23:00:00,1
#learnontiktok,Hype trap,22593,562,78,70,0.033063,2025-06-14 19:00:00,1
#kuliner,Street vibe,11221,291,30,32,0.033063,2025-03-28 21:00:00,1
#fyp,Blue,11735,303,42,24,0.033063,2025-05-30 11:00:00,1
#makananviral,Kasih Tau Mama,22201,574,72,52,0.033062,2025-06-02 22:00:00,1
#beauty,Ambient glow,37720,949,117,92,0.033059,2025-05-30 22:00:00,1
#makananviral,Goofy bass,78165,1972,165,171,0.033058,2025-07-11 07:00:00,1
#fyp,Runway loop,56511,1379,122,161,0.033056,2025-02-19 17:00:00,1
#umkm,Cardio loop,74089,1947,214,166,0.033055,2025-07-06 20:00:00,1
#viral,Ticker tick,161011,4249,357,450,0.033054,2025-03-22 11:00:00,1
#kuliner,Ambient pulse,135030,3544,228,249,0.033052,2025-01-26 21:00:00,1
#coding,Highway synth,43179,1166,78,112,0.033048,2025-06-23 17:00:00,1
#fyp,Kasih Tau Mama,10379,250,30,26,0.033047,2025-03-07 23:00:00,1
#fyp,Trap beat,115809,3037,409,190,0.033046,2025-05-27 06:00:00,1
#makeup,Golden,155012,4080,457,329,0.033043,2025-01-15 20:00:00,1
#foodie,8bit loop,68609,1794,184,159,0.033042,2025-03-21 04:00:00,1
#tech,Indie brush,199947,4636,387,637,0.033039,2025-07-16 08:00:00,1
#wanderlust,Quirky jingle,130911,3281,445,376,0.033038,2025-01-28 15:00:00,1
#coding,Toolbox clack,374989,9490,1196,1084,0.033038,2025-06-22 10:00:00,1
#outfit,Quirky jingle,45072,1048,135,145,0.033036,2025-01-18 17:00:00,1
#fyp,Ngga Dulu,41299,1050,117,99,0.033027,2025-02-01 21:00:00,1
#gaming,Arabic pop,106432,2827,262,251,0.033026,2025-04-02 17:00:00,1
#fyp,Sizzle ASMR,41878,1085,110,119,0.033024,2025-06-17 20:00:00,1
#fyp,Street vibe,26467,632,103,64,0.033022,2025-02-04 19:00:00,1
#cattok,Kitchen groove,42490,1035,156,123,0.03302,2025-08-15 15:00:00,1
#skincare,Gallery pad,126993,3283,413,288,0.033018,2025-05-16 19:00:00,1
#streamer,8bit loop,67691,1673,141,180,0.033018,2025-03-26 19:00:00,1
#kuliner,Goofy bass,15568,390,51,48,0.033016,2025-08-03 13:00:00,1
#umkm,Ambient glow,22903,579,69,59,0.033009,2025-01-10 13:00:00,1
#foodie,Aesthetic synth,25388,679,42,62,0.033008,2025-04-27 21:00:00,1
#viral,Clap beat,85316,2270,247,159,0.033007,2025-07-28 21:00:00,1
#fyp,Highway synth,103920,2707,321,231,0.033006,2025-06-03 20:00:00,1
#makananviral,About You,59056,1496,198,158,0.033003,2025-07-11 12:00:00,1
#fyp,Ticker bed,42272,1056,101,108,0.033001,2025-07-23 20:00:00,1
#tech,Kasih Tau Mama,116548,2707,277,359,0.032999,2025-08-19 19:00:00,1
#fyp,Indie brush,113433,2895,375,286,0.032997,2025-04-04 12:00:00,1
#deguk,rᴇᴍɪꪎ☪,2400000,76000,733,2455,0.032995,2024-05-06 15:41:48,1
#momentdrink,pretty little baby,259500,5867,186,2509,0.03299421965317919,2025-05-21 14:14:00,1
#streamer,Paint stroke ASMR,28131,699,63,76,0.032989,2025-01-31 08:00:00,1
#pets,Golden,34072,846,112,77,0.032989,2025-07-19 18:00:00,1
#kuliner,Hype trap,66238,1735,117,152,0.032987,2025-04-14 18:00:00,1
#fashion,Quirky jingle,130787,3240,325,410,0.032985,2025-03-01 16:00:00,1
#wanderlust,Soft glam loop,20586,524,64,57,0.032984,2025-05-09 13:00:00,1
#kuliner,Calon Mantu Terbaik Mamamu,81468,2171,143,239,0.032982,2025-07-07 17:00:00,1
#pets,Boss fight theme,199925,4673,437,565,0.032982,2025-05-30 17:00:00,1
#cattok,Aesthetic synth,58891,1598,120,99,0.032976,2025-05-02 06:00:00,1
#minuman,everything at once remix_zinyo funkytone,134800,3735,157,553,0.032974777448071216,2023-04-26 12:32:27,1
#cattok,Engine rev,59536,1495,210,160,0.032972,2025-01-30 21:00:00,1
#kuliner,Goofy bass,62537,1500,118,161,0.032972,2025-03-28 15:00:00,1
#cattok,Sizzle ASMR,41732,1114,96,98,0.032972,2025-06-27 20:00:00,1
#makananviral,Clap beat,158641,3939,520,510,0.032968,2025-05-15 02:00:00,1
#coding,Pica Pica,54424,1436,150,119,0.032963,2025-03-20 19:00:00,1
#recipe,Backpack beat,94108,2214,200,180,0.032962,2025-04-27 14:00:00,1
#fyp,Goofy bass,62590,1630,206,124,0.032961,2025-03-13 11:00:00,1
#streamer,Quirky jingle,128698,3427,395,208,0.032961,2025-05-03 11:00:00,1
#makananviral,Soft focus,172979,4478,485,453,0.032958,2025-07-09 19:00:00,1
#fashion,Bark hop,37934,906,104,95,0.032952,2025-06-15 20:00:00,1
#fyp,Clap beat,59329,1372,195,150,0.032935,2025-01-27 04:00:00,1
#umkm,Goofy bass,81838,2031,235,199,0.032931,2025-05-16 15:00:00,1
#coding,City stroll,35014,819,71,74,0.03293,2025-08-09 12:00:00,1
#outfit,Goofy bass,91746,2163,225,184,0.032928,2025-05-31 19:00:00,1
#fyp,Whistle loop,30889,818,64,51,0.032924,2025-05-01 14:00:00,1
#makeup,Runway loop,131045,3547,303,249,0.03292,2025-01-17 20:00:00,1
#fyp,Clap beat,74824,1958,230,133,0.032917,2025-02-05 16:00:00,1
#fyp,Calm piano,47608,1246,104,139,0.032915,2025-07-09 19:00:00,1
#ootd,Quirky jingle,95860,2299,187,216,0.032913,2025-03-02 13:00:00,1
#umkm,Backpack beat,345234,8846,779,653,0.032911,2025-04-28 00:00:00,1
#kuliner,Lab beeps,28051,672,78,86,0.032904,2025-02-17 05:00:00,1
#viral,Highway synth,68510,1760,255,127,0.0329,2025-05-16 19:00:00,1
#wanderlust,Stadium chant,80711,1883,215,193,0.032895,2025-08-08 06:00:00,1
#fyp,Cardio loop,73575,1702,239,238,0.032892,2025-06-16 04:00:00,1
#makeup,Microscope hum,27760,656,70,58,0.032889,2025-06-06 16:00:00,1
#umkm,Ambient pulse,43359,1151,80,100,0.032888,2025-08-30 23:00:00,1
#tech,Runway loop,68628,1590,180,119,0.032887,2025-03-11 16:00:00,1
#outfit,Lab beeps,45764,1200,89,79,0.032886,2025-03-23 10:00:00,1
#streetfood,Dora Dora,221660,5803,439,475,0.032884,2025-01-10 14:00:00,1
#fyp,Clap beat,5748,139,16,16,0.032881,2025-06-26 12:00:00,1
#femboy,lilacs - slowed,205200,4922,614,1211,0.03288011695906433,2025-11-09 00:33:15,1
#outfit,Woodshop groove,77225,1963,183,149,0.032878,2025-04-13 15:00:00,1
#fyp,Ngga Dulu,154791,4140,377,318,0.032877,2025-07-04 14:00:00,1
#umkm,Adrenaline synth,21262,516,79,35,0.032876,2025-07-18 23:00:00,1
#fyp,About You,46877,1175,87,99,0.032873,2025-01-10 18:00:00,1
#pets,Engine rev,175438,4532,649,297,0.032866,2025-02-05 20:00:00,1
#viral,Whistle loop,126884,3115,402,218,0.032865,2025-08-02 14:00:00,1
#temanumkm,"🐾dhea umie ""gg""🐾",77500,2022,395,130,0.03286451612903226,2025-02-20 14:15:22,1
#emakcw,emakcw_pku,1278,39,2,1,0.03286384976525822,2025-11-24 08:42:59,1
#skincare,Goofy bass,77382,2040,201,175,0.032863,2025-07-18 18:00:00,1
#fyp,Gallery pad,16889,453,44,31,0.032862,2025-06-27 16:00:00,1
#gaming,Bark hop,58823,1494,174,132,0.032861,2025-03-01 19:00:00,1
#ootd,Waves & bells,47747,1143,182,154,0.032861,2025-08-26 18:00:00,1
#umkm,Soft glam loop,26567,648,46,73,0.03286,2025-04-24 20:00:00,1
#learnontiktok,Tape measure click,40416,1050,121,91,0.032858,2025-08-07 21:00:00,1
#tech,Backpack beat,45713,1213,133,81,0.032857,2025-05-18 22:00:00,1
#fashion,Bark hop,41730,1015,101,90,0.032854,2025-06-20 20:00:00,1
#coding,About You,72442,1784,263,214,0.032854,2025-05-13 14:00:00,1
#makeup,Calon Mantu Terbaik Mamamu,95462,2569,171,199,0.032851,2025-03-28 17:00:00,1
#viral,Tape measure click,33820,872,84,86,0.03285,2025-01-24 20:00:00,1
#foodie,Soft focus,13518,333,45,31,0.032845,2025-04-25 07:00:00,1
#fyp,Indie brush,1597741,37533,6205,4729,0.032845,2025-05-09 23:00:00,1
#outfit,Aesthetic synth,123327,2914,249,271,0.03284,2025-07-21 23:00:00,1
#dogtok,About You,16779,399,32,30,0.032839,2025-05-16 22:00:00,1
#fyp,Chill guitar,27103,717,54,65,0.032838,2025-05-20 09:00:00,1
#fashion,Stadium chant,96208,2239,218,183,0.032835,2025-07-14 19:00:00,1
#umkm,Street vibe,190026,4979,336,605,0.032832,2025-01-05 17:00:00,1
#fyp,Glitch hop,80354,2118,144,162,0.03283,2025-02-03 10:00:00,1
#pets,Street vibe,33080,844,112,76,0.03283,2025-02-28 21:00:00,1
#makeup,Ambient glow,1259667,30396,4485,2190,0.032829,2025-05-22 20:00:00,1
#outfit,Soft focus,80998,1968,181,204,0.032828,2025-07-06 22:00:00,1
#viral,Stadium chant,75429,2046,165,142,0.032826,2025-06-21 22:00:00,1
#tech,Arabic pop,19192,466,39,39,0.032826,2025-03-16 21:00:00,1
#streamer,Quirky jingle,127955,3311,343,336,0.032824,2025-08-29 19:00:00,1
#beauty,Glitch hop,50549,1251,179,96,0.03282,2025-04-14 22:00:00,1
#fyp,Trap beat,49850,1222,169,102,0.032818,2025-02-12 23:00:00,1
#kuliner,Neutral piano,45739,1084,158,147,0.032817,2025-03-26 19:00:00,1
#esports,Cardio loop,72985,1694,194,123,0.032815,2025-08-29 20:00:00,1
#fyp,Alamak,39834,928,104,76,0.032811,2025-08-04 11:00:00,1
#fyp,Backpack beat,103258,2584,262,302,0.032801,2025-07-11 10:00:00,1
#makeup,Cosmic pad,76677,1992,191,207,0.0328,2025-08-22 18:00:00,1
#fyp,Toolbox clack,5549,140,17,16,0.032799,2025-06-28 07:00:00,1
#kuliner,Stadium chant,111745,2621,214,335,0.032798,2025-06-13 05:00:00,1
#kuliner,Gallery pad,534057,13880,1105,1654,0.032794,2025-07-07 20:00:00,1
#viral,Golden,56232,1341,168,158,0.032793,2025-07-02 13:00:00,1
#umkm,Hype trap,30039,751,64,68,0.032791,2025-04-13 23:00:00,1
#ootd,Ambient pulse,26258,638,98,78,0.03279,2025-03-07 23:00:00,1
#fyp,Glitch hop,8266,202,30,24,0.032785,2025-07-23 16:00:00,1
#tech,Neutral piano,43500,1151,119,85,0.032782,2025-01-27 19:00:00,1
#foodie,Adrenaline synth,6560,174,12,19,0.032774,2025-08-01 23:00:00,1
#fyp,Tape measure click,102858,2680,343,180,0.032773,2025-07-17 18:00:00,1
#makananviral,Chalkboard beat,146379,3697,489,243,0.032771,2025-03-21 15:00:00,1
#fyp,Alamak,6073,165,11,10,0.032768,2025-03-11 23:00:00,1
#ootd,Ticker bed,17395,442,59,41,0.032768,2025-07-11 20:00:00,1
#makeup,Ticker tick,89876,2322,254,222,0.032767,2025-03-30 10:00:00,1
#outfit,Runway loop,177305,4394,392,441,0.032757,2025-01-23 22:00:00,1
#fashion,Neutral piano,44639,1183,132,74,0.032752,2025-07-28 16:00:00,1
#kuliner,Gallery pad,71235,1850,238,129,0.032751,2025-05-26 21:00:00,1
